,南部 (kgCO2e/kWh),北部 (kgCO2e/kWh),中部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2021/10/9 20:00,0.451712167,0.463247919,0.454123627,0.350756722,0.453268327
2021/10/9 21:00,0.451338562,0.461398823,0.463610683,0.356319063,0.456078646
2021/10/9 22:00,0.451629992,0.458505486,0.477904853,0.361296003,0.460156362
2021/10/9 23:00,0.452777088,0.449992774,0.486657154,0.367723074,0.460624019
2021/10/10 0:00,0.452694261,0.439002696,0.506720578,0.383978805,0.463207281
2021/10/10 1:00,0.45267415,0.430551932,0.555037165,0.408717633,0.472644979
2021/10/10 2:00,0.452021031,0.419792418,0.574822576,0.415409224,0.475577877
2021/10/10 3:00,0.452314943,0.41271912,0.578719449,0.417197024,0.476161113
2021/10/10 4:00,0.449527023,0.409764819,0.56980107,0.409312804,0.473532305
2021/10/10 5:00,0.449025935,0.410075842,0.54798157,0.398988951,0.467283861
2021/10/10 6:00,0.448858301,0.412126402,0.543055815,0.38354481,0.465972603
2021/10/10 7:00,0.448349384,0.41331336,0.540813719,0.372195672,0.465062887
2021/10/10 8:00,0.447314462,0.418819796,0.532750975,0.372843409,0.46298282
2021/10/10 9:00,0.45138232,0.424836996,0.529561244,0.377555736,0.464613789
2021/10/10 10:00,0.459591585,0.432416324,0.528298852,0.387367399,0.469379117
2021/10/10 11:00,0.456528616,0.434982663,0.530807295,0.393369237,0.469950894
2021/10/10 12:00,0.449653897,0.442712483,0.543596754,0.398400115,0.473517328
2021/10/10 13:00,0.448209607,0.446040019,0.549044826,0.397439476,0.473900524
2021/10/10 14:00,0.449354894,0.437176672,0.552651777,0.397236841,0.470390591
2021/10/10 15:00,0.449508702,0.424905071,0.537418102,0.385704064,0.462915096
2021/10/10 16:00,0.449240028,0.421349548,0.498361354,0.364104929,0.451811891
2021/10/10 17:00,0.448628975,0.42068268,0.453038471,0.342153607,0.437071908
2021/10/10 18:00,0.448890975,0.420992921,0.435810212,0.334328317,0.431470393
2021/10/10 19:00,0.449201865,0.420285245,0.436236941,0.331259331,0.431391251
2021/10/10 20:00,0.449820394,0.419633922,0.43766439,0.331889853,0.431838994
2021/10/10 21:00,0.449198455,0.418205093,0.462366367,0.345522041,0.439470062
2021/10/10 22:00,0.449153253,0.415856849,0.482705058,0.352204509,0.445126448
2021/10/10 23:00,0.449515467,0.415193126,0.496184105,0.353436839,0.448588327
2021/10/11 0:00,0.449375746,0.410068106,0.567708291,0.384122415,0.463085994
2021/10/11 1:00,0.449207769,0.411814701,0.591055294,0.38963993,0.467197688
2021/10/11 2:00,0.449775484,0.403784554,0.591527556,0.386103973,0.46820115
2021/10/11 3:00,0.449311239,0.40065797,0.580013316,0.386689365,0.467578709
2021/10/11 4:00,0.449529255,0.397336674,0.583491747,0.397178831,0.469070536
2021/10/11 5:00,0.449713904,0.396444286,0.577605189,0.401849371,0.468667017
2021/10/11 6:00,0.449127548,0.399692548,0.563227568,0.400499841,0.465246838
2021/10/11 7:00,0.44859148,0.400183297,0.558107092,0.395785861,0.463399892
2021/10/11 8:00,0.448411847,0.403995167,0.521840462,0.383142538,0.453893071
2021/10/11 9:00,0.449025976,0.4054732,0.508755067,0.383351273,0.450309537
2021/10/11 10:00,0.448926357,0.406519075,0.517481882,0.394064904,0.45333264
2021/10/11 11:00,0.44914817,0.409549824,0.524533984,0.404825008,0.455251304
2021/10/11 12:00,0.449442392,0.409939815,0.548899661,0.419251119,0.462803443
2021/10/11 13:00,0.448764082,0.405627084,0.536355258,0.385543269,0.457184531
2021/10/11 14:00,0.449144345,0.407769616,0.512541626,0.364535065,0.450077721
2021/10/11 15:00,0.449643764,0.406351198,0.508901193,0.367875816,0.447424575
2021/10/11 16:00,0.450764027,0.409773596,0.495379324,0.360683488,0.443654184
2021/10/11 17:00,0.449373401,0.409595188,0.477115687,0.349699376,0.437447629
2021/10/11 18:00,0.447079654,0.409372475,0.444279108,0.32531822,0.427537005
2021/10/11 19:00,0.447916982,0.405493159,0.440534302,0.330318033,0.425045882
2021/10/11 20:00,0.448402378,0.40363353,0.442542131,0.333411844,0.425328508
2021/10/11 21:00,0.445080358,0.409540802,0.444789019,0.332468356,0.427510074
2021/10/11 22:00,0.430428354,0.412318903,0.471916575,0.337193587,0.431872238
2021/10/11 23:00,0.418451272,0.411254952,0.510407745,0.345095791,0.4370745
2021/10/12 0:00,0.40767694,0.411164779,0.554642354,0.364433897,0.445075952
2021/10/12 1:00,0.401981077,0.411693345,0.548568534,0.394490071,0.446961394
2021/10/12 2:00,0.402101801,0.403222737,0.544642951,0.392745405,0.445074399
2021/10/12 3:00,0.401906589,0.397158425,0.550081034,0.393367973,0.445351153
2021/10/12 4:00,0.401529397,0.39636498,0.549585145,0.390953267,0.444938341
2021/10/12 5:00,0.401989117,0.396876647,0.546957276,0.391686332,0.444692004
2021/10/12 6:00,0.401400002,0.405906758,0.555394525,0.396746698,0.44784491
2021/10/12 7:00,0.401432947,0.411604416,0.545258573,0.382304507,0.446056689
2021/10/12 8:00,0.402564107,0.418231518,0.521367659,0.370198504,0.438590102
2021/10/12 9:00,0.402090689,0.414349324,0.523746365,0.381311221,0.436986859
2021/10/12 10:00,0.402724959,0.413052053,0.520270887,0.377406735,0.435773885
2021/10/12 11:00,0.402362983,0.414281495,0.511375813,0.377063965,0.434911105
2021/10/12 12:00,0.405613696,0.411372597,0.527045879,0.392672767,0.441913492
2021/10/12 13:00,0.408406185,0.413324611,0.505846482,0.374165228,0.43477244
2021/10/12 14:00,0.406407477,0.408780775,0.49830769,0.366309174,0.430386658
2021/10/12 15:00,0.417204789,0.407309265,0.508488644,0.375058203,0.437004626
2021/10/12 16:00,0.419516854,0.41205037,0.526219837,0.390669449,0.443932356
2021/10/12 17:00,0.421279133,0.409710705,0.524546686,0.411643293,0.443809008
2021/10/12 18:00,0.420978617,0.410295163,0.51103626,0.404194061,0.439872305
2021/10/12 19:00,0.41331744,0.406866103,0.491719078,0.390520287,0.430447328
2021/10/12 20:00,0.405421997,0.400932293,0.473623277,0.376586048,0.421180049
2021/10/12 21:00,0.404912533,0.398941031,0.483582233,0.377627203,0.423349103
2021/10/12 22:00,0.404588363,0.400210454,0.48144196,0.369055418,0.423908603
2021/10/12 23:00,0.404539058,0.402019433,0.484471517,0.363979466,0.424850777
2021/10/13 0:00,0.404769632,0.401094881,0.510495204,0.370144032,0.433125577
2021/10/13 1:00,0.404680177,0.402520851,0.537731422,0.367538346,0.441188283
2021/10/13 2:00,0.40521012,0.403276884,0.533027175,0.363360364,0.441866782
2021/10/13 3:00,0.404691579,0.397991594,0.533984798,0.376925328,0.443046064
2021/10/13 4:00,0.404339778,0.397495989,0.533499584,0.378477896,0.443033095
2021/10/13 5:00,0.403056344,0.399461655,0.536145673,0.381933754,0.443210539
2021/10/13 6:00,0.402509928,0.401887556,0.544911535,0.391168948,0.446797645
2021/10/13 7:00,0.402295654,0.399522933,0.548373892,0.400458315,0.450080161
2021/10/13 8:00,0.402874717,0.403932522,0.523928841,0.407382328,0.44117999
2021/10/13 9:00,0.404341928,0.409081331,0.528372032,0.407361827,0.441663937
2021/10/13 10:00,0.402575683,0.4129128,0.5196053,0.388406786,0.439685429
2021/10/13 11:00,0.402313864,0.415354051,0.521004039,0.390733153,0.439989526
2021/10/13 12:00,0.402886732,0.41250099,0.536830184,0.397729055,0.445767312
2021/10/13 13:00,0.40325915,0.411959661,0.517807292,0.380816467,0.436991654
2021/10/13 14:00,0.40677889,0.411023571,0.518527956,0.375508955,0.437181616
2021/10/13 15:00,0.413754023,0.407639751,0.500788814,0.356868355,0.432805624
2021/10/13 16:00,0.433859159,0.407218731,0.501981995,0.356290341,0.439478456
2021/10/13 17:00,0.437828017,0.406420409,0.501904661,0.344614092,0.440081688
2021/10/13 18:00,0.436235016,0.405944611,0.494429646,0.341616145,0.4375129
2021/10/13 19:00,0.419734391,0.404340041,0.481439861,0.333476391,0.428393891
2021/10/13 20:00,0.415719339,0.399960462,0.450694358,0.314486006,0.416032385
2021/10/13 21:00,0.414356863,0.401170083,0.442198631,0.318841413,0.4147207
2021/10/13 22:00,0.408394644,0.4048378,0.45136824,0.340669511,0.418495452
2021/10/13 23:00,0.406260322,0.40608021,0.45194072,0.33575997,0.418328216
2021/10/14 0:00,0.405272418,0.405246074,0.492033386,0.348138576,0.429149465
2021/10/14 1:00,0.404740729,0.401346465,0.522345997,0.360023696,0.436928677
2021/10/14 2:00,0.405225796,0.40071658,0.524901604,0.356985956,0.437208062
2021/10/14 3:00,0.405109831,0.397572795,0.523491861,0.359000614,0.437257068
2021/10/14 4:00,0.405209126,0.39863868,0.527000625,0.371234191,0.438546692
2021/10/14 5:00,0.404972884,0.400954179,0.527637447,0.374777093,0.439479406
2021/10/14 6:00,0.409649809,0.404184677,0.525844639,0.370652961,0.43990677
2021/10/14 7:00,0.416168506,0.408130195,0.523555858,0.376509612,0.4417018
2021/10/14 8:00,0.415425723,0.409773311,0.492702736,0.381925741,0.433013541
2021/10/14 9:00,0.407746029,0.404025935,0.489381403,0.393929453,0.427553449
2021/10/14 10:00,0.404380005,0.40409125,0.485070425,0.395191376,0.425916366
2021/10/14 11:00,0.40507291,0.406892723,0.478781619,0.393172145,0.425380343
2021/10/14 12:00,0.404425785,0.404277731,0.500075839,0.383834217,0.431373333
2021/10/14 13:00,0.409787333,0.40933111,0.482789249,0.365550986,0.427879042
2021/10/14 14:00,0.415937795,0.408291946,0.465403911,0.353507509,0.424080663
2021/10/14 15:00,0.417148242,0.403903457,0.44394522,0.335335422,0.416634213
2021/10/14 16:00,0.418151208,0.402408445,0.435799648,0.32766778,0.414339603
2021/10/14 17:00,0.418433525,0.403264812,0.444166333,0.336952359,0.417654063
2021/10/14 18:00,0.418809331,0.402808462,0.441871798,0.338538462,0.416760436
2021/10/14 19:00,0.417124899,0.401095813,0.419087358,0.322505192,0.40869054
2021/10/14 20:00,0.413203885,0.400150268,0.420762617,0.32022288,0.407821846
2021/10/14 21:00,0.413092455,0.402076005,0.415114361,0.316772783,0.407023962
2021/10/14 22:00,0.416619199,0.40690163,0.440146173,0.324185133,0.417433338
2021/10/14 23:00,0.409086609,0.407028391,0.444447999,0.31906957,0.416220585
2021/10/15 0:00,0.376807282,0.408172371,0.476749871,0.317766335,0.416410433
2021/10/15 1:00,0.375133231,0.405037564,0.518549764,0.336679582,0.427055761
2021/10/15 2:00,0.374964465,0.400105708,0.520476986,0.341440441,0.428347399
2021/10/15 3:00,0.375090489,0.397508185,0.520828898,0.340500005,0.429357697
2021/10/15 4:00,0.375331677,0.394833008,0.521103054,0.338708381,0.429561253
2021/10/15 5:00,0.375972843,0.396036105,0.52001328,0.339737419,0.429876198
2021/10/15 6:00,0.376374677,0.398033998,0.515217218,0.337975773,0.429004669
2021/10/15 7:00,0.37530008,0.401509671,0.508490976,0.337477759,0.42899657
2021/10/15 8:00,0.377251694,0.41155659,0.493845929,0.344232594,0.42756143
2021/10/15 9:00,0.376434772,0.410168507,0.488705687,0.347834892,0.425078557
2021/10/15 10:00,0.379763239,0.412901692,0.485068641,0.351391894,0.425625348
2021/10/15 11:00,0.389085608,0.419995884,0.488564014,0.349759887,0.430972125
2021/10/15 12:00,0.391443894,0.421186296,0.489498815,0.355993518,0.43299622
2021/10/15 13:00,0.390741787,0.420282627,0.478999584,0.358936507,0.429498989
2021/10/15 14:00,0.386599219,0.419249276,0.467844725,0.339932298,0.423619225
2021/10/15 15:00,0.384252354,0.416638371,0.45587015,0.329977572,0.417409496
2021/10/15 16:00,0.388749041,0.41478568,0.435949291,0.33168957,0.411511956
2021/10/15 17:00,0.394730971,0.414104796,0.419305894,0.30500359,0.407440476
2021/10/15 18:00,0.39574201,0.413671559,0.415734711,0.296864778,0.406175615
2021/10/15 19:00,0.39309043,0.412630033,0.423072019,0.298548191,0.407358596
2021/10/15 20:00,0.391224652,0.412768325,0.396281762,0.280904292,0.398278075
2021/10/15 21:00,0.389660235,0.413486148,0.40394082,0.292200255,0.400849608
2021/10/15 22:00,0.38115632,0.413713505,0.407811517,0.297370337,0.400520469
2021/10/15 23:00,0.374196179,0.412936868,0.413781369,0.29493676,0.400828492
2021/10/16 0:00,0.375655198,0.410007527,0.440113806,0.322518205,0.409118364
2021/10/16 1:00,0.376955812,0.404372364,0.464120419,0.346606633,0.416781543
2021/10/16 2:00,0.37478949,0.400452863,0.465855607,0.340814615,0.417559003
2021/10/16 3:00,0.374852416,0.397789418,0.46403646,0.335820394,0.417093996
2021/10/16 4:00,0.374156187,0.395424727,0.464995248,0.333762982,0.417392746
2021/10/16 5:00,0.375655299,0.395371013,0.465646791,0.329806556,0.417411073
2021/10/16 6:00,0.371006375,0.400382146,0.460611427,0.336283955,0.416022604
2021/10/16 7:00,0.37241665,0.40346762,0.457207135,0.338945658,0.416115814
2021/10/16 8:00,0.383327413,0.407796249,0.460895721,0.336299778,0.420043818
2021/10/16 9:00,0.383365127,0.405326067,0.465661917,0.313800451,0.4212847
2021/10/16 10:00,0.378659078,0.410912589,0.44803472,0.308729125,0.415131324
2021/10/16 11:00,0.380813273,0.416250396,0.461041733,0.321462958,0.422732382
2021/10/16 12:00,0.372997417,0.417125779,0.459329302,0.323571642,0.422586785
2021/10/16 13:00,0.370800353,0.416569523,0.45314723,0.321798533,0.41835347
2021/10/16 14:00,0.370577971,0.416592116,0.456250721,0.322956951,0.41750082
2021/10/16 15:00,0.36526897,0.415140234,0.441534253,0.316578021,0.410276781
2021/10/16 16:00,0.365706668,0.41497614,0.416287889,0.303760588,0.400534028
2021/10/16 17:00,0.37712625,0.417896534,0.384568601,0.289392631,0.392973798
2021/10/16 18:00,0.389766873,0.418370858,0.37097105,0.286530262,0.391756291
2021/10/16 19:00,0.39418807,0.417495351,0.381665229,0.291227828,0.396119026
2021/10/16 20:00,0.396913046,0.416423636,0.396995329,0.302770157,0.401779363
2021/10/16 21:00,0.391792938,0.41500397,0.397607315,0.296490906,0.399883125
2021/10/16 22:00,0.371568679,0.413998279,0.395641417,0.288558096,0.393479062
2021/10/16 23:00,0.364585401,0.414626899,0.407763118,0.28878044,0.395990128
2021/10/17 0:00,0.36433722,0.415240368,0.433954472,0.297566659,0.40475838
2021/10/17 1:00,0.369249953,0.41291402,0.446850789,0.313318923,0.409755571
2021/10/17 2:00,0.372500902,0.411132486,0.448397223,0.312057454,0.410803125
2021/10/17 3:00,0.371143709,0.409548669,0.448882835,0.311579695,0.411123018
2021/10/17 4:00,0.371697248,0.408320019,0.44810186,0.31393475,0.410489289
2021/10/17 5:00,0.373094952,0.40509863,0.448490224,0.32452016,0.409858683
2021/10/17 6:00,0.37708813,0.40450767,0.441990323,0.332312639,0.408538684
2021/10/17 7:00,0.383295309,0.402217778,0.453234118,0.367276169,0.414716646
2021/10/17 8:00,0.385405958,0.400196096,0.45399494,0.372769922,0.415089587
2021/10/17 9:00,0.381436139,0.398912063,0.466990531,0.380272328,0.417225065
2021/10/17 10:00,0.379540571,0.400391946,0.46011009,0.377629389,0.413545884
2021/10/17 11:00,0.38451165,0.403530555,0.460652878,0.380974315,0.415001485
2021/10/17 12:00,0.381168953,0.403318369,0.504564525,0.417758976,0.427908328
2021/10/17 13:00,0.385017896,0.402886487,0.510315236,0.427564542,0.431562261
2021/10/17 14:00,0.394364302,0.4028858,0.53370293,0.439570813,0.44124286
2021/10/17 15:00,0.397300676,0.403281715,0.525589205,0.411206611,0.438877401
2021/10/17 16:00,0.398369001,0.407358727,0.512730852,0.393981254,0.436652439
2021/10/17 17:00,0.397890776,0.412125555,0.528001851,0.399021845,0.440719222
2021/10/17 18:00,0.396682211,0.411208315,0.543651547,0.394497638,0.44200963
2021/10/17 19:00,0.396915112,0.403868453,0.553502491,0.394666598,0.43918912
2021/10/17 20:00,0.382406352,0.400542849,0.545435378,0.38587635,0.430287906
2021/10/17 21:00,0.382025427,0.402635553,0.549098185,0.383028456,0.433185175
2021/10/17 22:00,0.383409742,0.401147681,0.549147035,0.389238763,0.435585372
2021/10/17 23:00,0.380518662,0.396309433,0.555132613,0.407071595,0.435048362
2021/10/18 0:00,0.38657995,0.388999187,0.559815587,0.408737216,0.436906874
2021/10/18 1:00,0.391529873,0.387316973,0.554345785,0.404358571,0.441094528
2021/10/18 2:00,0.390972605,0.383288336,0.560507956,0.403672269,0.442443008
2021/10/18 3:00,0.399638277,0.380875033,0.560264012,0.406389213,0.44602141
2021/10/18 4:00,0.404507849,0.378320139,0.563314498,0.413908214,0.448541347
2021/10/18 5:00,0.40454651,0.381645895,0.556475763,0.459354542,0.448869614
2021/10/18 6:00,0.409126794,0.39000904,0.551010059,0.470220092,0.449636645
2021/10/18 7:00,0.417180926,0.400281856,0.536186101,0.449363971,0.450164851
2021/10/18 8:00,0.416872166,0.407410029,0.511498991,0.435117311,0.441721009
2021/10/18 9:00,0.417340193,0.404662253,0.508401493,0.434472788,0.439334311
2021/10/18 10:00,0.417266362,0.396948867,0.503438769,0.427350676,0.434668125
2021/10/18 11:00,0.416775875,0.386083522,0.502059694,0.42181779,0.429005199
2021/10/18 12:00,0.416863962,0.380330522,0.521015624,0.458155555,0.433284339
2021/10/18 13:00,0.417554795,0.375048297,0.504318951,0.445972871,0.426634989
2021/10/18 14:00,0.418301651,0.367299719,0.483440017,0.42969454,0.417716652
2021/10/18 15:00,0.42542969,0.373550419,0.469139658,0.355219077,0.419251499
2021/10/18 16:00,0.429116073,0.381222398,0.4748211,0.321265279,0.425449364
2021/10/18 17:00,0.428938492,0.380744663,0.499301759,0.33738531,0.433994125
2021/10/18 18:00,0.428932012,0.38062102,0.4986926,0.334015657,0.433609364
2021/10/18 19:00,0.428912216,0.375516064,0.510730159,0.3343324,0.437591355
2021/10/18 20:00,0.428868341,0.370395495,0.52135906,0.336625108,0.44017477
2021/10/18 21:00,0.428834672,0.370735704,0.503000251,0.323153323,0.43466221
2021/10/18 22:00,0.429219672,0.380524245,0.51587712,0.32547266,0.439848929
2021/10/18 23:00,0.432411676,0.377363084,0.512605766,0.314027758,0.437438123
2021/10/19 0:00,0.429177907,0.364721648,0.5361247,0.312239345,0.441164772
2021/10/19 1:00,0.431153189,0.355373905,0.546741851,0.343239043,0.447053723
2021/10/19 2:00,0.429898881,0.358981601,0.543619928,0.339704561,0.446318548
2021/10/19 3:00,0.427944225,0.353711478,0.545544165,0.336732058,0.445062419
2021/10/19 4:00,0.427591366,0.352035611,0.545705213,0.3349534,0.445032757
2021/10/19 5:00,0.427611815,0.354278497,0.543402091,0.341503984,0.445412835
2021/10/19 6:00,0.428532881,0.361681033,0.539884074,0.345754853,0.444139973
2021/10/19 7:00,0.430285714,0.363106282,0.53883927,0.354682305,0.444143088
2021/10/19 8:00,0.429659954,0.370003408,0.536845321,0.358720017,0.442171263
2021/10/19 9:00,0.428645724,0.363455432,0.515696567,0.347217808,0.431234197
2021/10/19 10:00,0.428547426,0.367001321,0.503336708,0.342700501,0.427351742
2021/10/19 11:00,0.428420907,0.372023829,0.500991528,0.329253813,0.426441274
2021/10/19 12:00,0.428683407,0.369179845,0.521321583,0.345888346,0.432535783
2021/10/19 13:00,0.433867169,0.368045619,0.506373167,0.337965419,0.427502932
2021/10/19 14:00,0.435371491,0.365933566,0.489251099,0.316071651,0.421536906
2021/10/19 15:00,0.43871615,0.363644782,0.482675341,0.325393144,0.421563949
2021/10/19 16:00,0.44442207,0.360711546,0.478658433,0.306146852,0.421837545
2021/10/19 17:00,0.445927736,0.360057178,0.47579428,0.311376813,0.421021951
2021/10/19 18:00,0.445054811,0.361565525,0.428786984,0.289585758,0.406024983
2021/10/19 19:00,0.43886065,0.358865264,0.419352674,0.279893178,0.39970898
2021/10/19 20:00,0.43558039,0.355862337,0.421605987,0.27809548,0.398808519
2021/10/19 21:00,0.435318838,0.357110199,0.432807012,0.277477624,0.403502739
2021/10/19 22:00,0.435340796,0.360333462,0.472877049,0.289578954,0.416190795
2021/10/19 23:00,0.431976181,0.357181636,0.500935605,0.286834229,0.421861453
2021/10/20 0:00,0.427819694,0.34353441,0.539154245,0.301037544,0.43047917
2021/10/20 1:00,0.428107321,0.335806551,0.539230215,0.328427189,0.433151007
2021/10/20 2:00,0.428244813,0.336025147,0.537482875,0.328577103,0.433354868
2021/10/20 3:00,0.428191624,0.330997117,0.539072703,0.327333163,0.433393657
2021/10/20 4:00,0.428395197,0.324117298,0.54225245,0.327192488,0.433895731
2021/10/20 5:00,0.428326321,0.327290388,0.539273643,0.32980895,0.434597216
2021/10/20 6:00,0.428135118,0.344009655,0.538916075,0.331664484,0.433835378
2021/10/20 7:00,0.428167686,0.359419115,0.536419147,0.336233479,0.43510052
2021/10/20 8:00,0.427973776,0.364264943,0.514412875,0.335968865,0.42980428
2021/10/20 9:00,0.428236238,0.361879034,0.505752055,0.336852901,0.426783035
2021/10/20 10:00,0.428670316,0.359327547,0.509794091,0.339407482,0.427021984
2021/10/20 11:00,0.420422255,0.362337579,0.509925771,0.349819559,0.424275504
2021/10/20 12:00,0.416621998,0.359506304,0.527344881,0.354957397,0.428317448
2021/10/20 13:00,0.405951748,0.362879211,0.513074904,0.339342914,0.420766655
2021/10/20 14:00,0.401985448,0.357409524,0.505749592,0.332108737,0.415134617
2021/10/20 15:00,0.403541095,0.354533064,0.499614655,0.322027581,0.412327926
2021/10/20 16:00,0.410395637,0.358140009,0.494864134,0.317762356,0.415065457
2021/10/20 17:00,0.420346385,0.359162378,0.503970652,0.330901698,0.421531719
2021/10/20 18:00,0.425430271,0.360245459,0.494550214,0.326641101,0.420044031
2021/10/20 19:00,0.42092151,0.359153388,0.468153803,0.310175779,0.409328492
2021/10/20 20:00,0.416974837,0.356922632,0.460117621,0.30467958,0.405702072
2021/10/20 21:00,0.425702078,0.355887716,0.465854143,0.306823956,0.410561528
2021/10/20 22:00,0.428177869,0.362160743,0.471501404,0.302798304,0.413796019
2021/10/20 23:00,0.428057887,0.356581662,0.496622856,0.306274993,0.419785141
2021/10/21 0:00,0.427780829,0.338206853,0.523046097,0.312309048,0.427326332
2021/10/21 1:00,0.428093493,0.323728208,0.541138902,0.318310025,0.433107515
2021/10/21 2:00,0.427947909,0.316188395,0.545470425,0.316239384,0.43394036
2021/10/21 3:00,0.427963061,0.316500562,0.548059324,0.316565123,0.434120132
2021/10/21 4:00,0.427918714,0.316431089,0.544868815,0.316463464,0.433938862
2021/10/21 5:00,0.42829785,0.311555335,0.545235922,0.31828367,0.433152205
2021/10/21 6:00,0.427880749,0.319899756,0.542920837,0.309758263,0.432425846
2021/10/21 7:00,0.427940286,0.33979495,0.541030987,0.301904545,0.43300681
2021/10/21 8:00,0.429194077,0.361063063,0.512153406,0.296710451,0.427517728
2021/10/21 9:00,0.42963629,0.363865739,0.506519215,0.334052875,0.426417971
2021/10/21 10:00,0.429587075,0.366549026,0.492816559,0.331595027,0.422714325
2021/10/21 11:00,0.42956378,0.368784321,0.495531299,0.338096364,0.422703958
2021/10/21 12:00,0.429741795,0.365816542,0.521136803,0.35373707,0.430018074
2021/10/21 13:00,0.429970456,0.366785432,0.508131353,0.346352009,0.42574264
2021/10/21 14:00,0.435279179,0.364116265,0.504393922,0.346491363,0.426301563
2021/10/21 15:00,0.439339281,0.359045674,0.497528424,0.341184738,0.424122858
2021/10/21 16:00,0.439293606,0.359714716,0.461723118,0.308073523,0.414081908
2021/10/21 17:00,0.439150729,0.360484374,0.457297647,0.288874706,0.41213531
2021/10/21 18:00,0.438186972,0.36095287,0.454735107,0.285579302,0.410948549
2021/10/21 19:00,0.433126589,0.35953521,0.43578658,0.276385303,0.403013277
2021/10/21 20:00,0.429736277,0.354120237,0.454148949,0.283114289,0.406083253
2021/10/21 21:00,0.425032609,0.350025202,0.464467423,0.283939448,0.407686944
2021/10/21 22:00,0.424662657,0.35319499,0.477194674,0.287934111,0.411383284
2021/10/21 23:00,0.424619862,0.351171361,0.485922096,0.316322545,0.414086847
2021/10/22 0:00,0.42434,0.341001722,0.517411752,0.31806403,0.421605397
2021/10/22 1:00,0.424137564,0.327642776,0.542772966,0.330965598,0.429356062
2021/10/22 2:00,0.423928684,0.317363685,0.546004054,0.334695627,0.430904259
2021/10/22 3:00,0.424382845,0.314140075,0.550435911,0.333200912,0.43210661
2021/10/22 4:00,0.424521893,0.312980643,0.552198908,0.331334083,0.432536201
2021/10/22 5:00,0.424304506,0.314464494,0.551511009,0.336808198,0.431823549
2021/10/22 6:00,0.424438766,0.327433155,0.544500162,0.345511751,0.432396354
2021/10/22 7:00,0.424257957,0.345170449,0.538709767,0.351184813,0.432582308
2021/10/22 8:00,0.424246292,0.364805512,0.535718479,0.357690533,0.434176303
2021/10/22 9:00,0.425034193,0.368952618,0.537398343,0.357702371,0.434982363
2021/10/22 10:00,0.425849468,0.374819075,0.535848204,0.347689301,0.43555072
2021/10/22 11:00,0.42666302,0.376394345,0.535268011,0.350521927,0.436006659
2021/10/22 12:00,0.426060698,0.366907663,0.536260315,0.347710832,0.436169113
2021/10/22 13:00,0.425938999,0.366721195,0.542159283,0.34967702,0.436393688
2021/10/22 14:00,0.425932642,0.367483506,0.544694275,0.348183176,0.435865977
2021/10/22 15:00,0.42605241,0.362906666,0.539143351,0.335070907,0.432146651
2021/10/22 16:00,0.426388508,0.362913068,0.479213997,0.301575637,0.417311113
2021/10/22 17:00,0.426384536,0.368752403,0.434254956,0.280504878,0.405795401
2021/10/22 18:00,0.425789268,0.369532733,0.428437428,0.267920086,0.403904409
2021/10/22 19:00,0.42481556,0.367664129,0.429572885,0.270937776,0.40337876
2021/10/22 20:00,0.424219151,0.366979369,0.436234987,0.278141943,0.404524133
2021/10/22 21:00,0.424732482,0.364478775,0.450669334,0.259371719,0.406563866
2021/10/22 22:00,0.424795,0.361368263,0.463697172,0.262983421,0.409283676
2021/10/22 23:00,0.424491905,0.359166536,0.462482326,0.253897976,0.408659217
2021/10/23 0:00,0.424162736,0.355300798,0.469160217,0.239747631,0.410549525
2021/10/23 1:00,0.42419027,0.34069964,0.521841083,0.277576587,0.425190435
2021/10/23 2:00,0.424284381,0.332537319,0.533440038,0.289110466,0.42809502
2021/10/23 3:00,0.424697025,0.330576442,0.530091413,0.289951793,0.428181083
2021/10/23 4:00,0.424621597,0.32477542,0.528357208,0.288697006,0.427624988
2021/10/23 5:00,0.424590787,0.323865889,0.526565146,0.298015801,0.426470953
2021/10/23 6:00,0.424368164,0.328999514,0.524158936,0.304955825,0.426444731
2021/10/23 7:00,0.424612385,0.333380594,0.5247595,0.317152028,0.42853346
2021/10/23 8:00,0.42419529,0.344319019,0.5276342,0.330089014,0.428785825
2021/10/23 9:00,0.427042487,0.357762523,0.524465228,0.340776983,0.430467291
2021/10/23 10:00,0.434857036,0.370890853,0.521292667,0.345066565,0.434030225
2021/10/23 11:00,0.432660421,0.382705066,0.516134087,0.346307819,0.433681986
2021/10/23 12:00,0.427579984,0.378919543,0.516924548,0.345191171,0.431606735
2021/10/23 13:00,0.425937103,0.381496436,0.517595523,0.349052884,0.430364838
2021/10/23 14:00,0.430356286,0.377626149,0.513917358,0.346878717,0.429327076
2021/10/23 15:00,0.429716923,0.373742183,0.512973765,0.345312725,0.427702644
2021/10/23 16:00,0.42959444,0.368538575,0.486246031,0.337336511,0.419218532
2021/10/23 17:00,0.431512223,0.367480499,0.454454527,0.321424272,0.410453112
2021/10/23 18:00,0.431329332,0.367792127,0.44190901,0.289106077,0.40571899
2021/10/23 19:00,0.429409534,0.3647545,0.421553998,0.256551896,0.396937182
2021/10/23 20:00,0.424610316,0.360449152,0.411118485,0.250287803,0.390599942
2021/10/23 21:00,0.424083295,0.357591642,0.415096635,0.26164192,0.392342812
2021/10/23 22:00,0.42396161,0.361005147,0.441348191,0.276942461,0.402306979
